,ISO_TIME,USA_WIND,SID,NAME,BASIN,USA_LAT,USA_LON
694341,2020-03-18 12:00:00,,2020073S14149,GRETEL,SP,,
694342,2020-03-18 15:00:00,,2020073S14149,GRETEL,SP,,
694343,2020-03-18 18:00:00,,2020073S14149,GRETEL,SP,,
694344,2020-03-18 21:00:00,,2020073S14149,GRETEL,SP,,
694345,2020-03-19 00:00:00,,2020073S14149,GRETEL,SP,,
694346,2020-03-31 00:00:00,,2020091S10145,NOT_NAMED,SP,,
694347,2020-03-31 03:00:00,,2020091S10145,NOT_NAMED,SP,,
694348,2020-03-31 06:00:00,,2020091S10145,NOT_NAMED,SP,,
694349,2020-03-31 09:00:00,,2020091S10145,NOT_NAMED,SP,,
694350,2020-03-31 12:00:00,,2020091S10145,NOT_NAMED,SP,,
694351,2020-03-31 15:00:00,,2020091S10145,NOT_NAMED,SP,,
694352,2020-03-31 18:00:00,,2020091S10145,NOT_NAMED,SP,,
694353,2020-03-31 21:00:00,,2020091S10145,NOT_NAMED,SP,,
694354,2020-04-01 00:00:00,,2020091S10145,NOT_NAMED,SP,,
694355,2020-04-01 03:00:00,,2020091S10145,NOT_NAMED,SP,,
694356,2020-04-01 06:00:00,,2020091S10145,NOT_NAMED,SP,,
694357,2020-04-01 09:00:00,,2020091S10145,NOT_NAMED,SP,,
694358,2020-04-01 12:00:00,,2020091S10145,NOT_NAMED,SP,,
694359,2020-04-01 15:00:00,,2020091S10145,NOT_NAMED,SP,,
694360,2020-04-01 18:00:00,,2020091S10145,NOT_NAMED,SP,,
694361,2020-04-01 21:00:00,,2020091S10145,NOT_NAMED,SP,,
694362,2020-04-02 00:00:00,,2020091S10145,NOT_NAMED,SP,,
694363,2020-04-02 03:00:00,,2020091S10145,NOT_NAMED,SP,,
694364,2020-04-02 06:00:00,,2020091S10145,NOT_NAMED,SP,,
694365,2020-04-02 09:00:00,,2020091S10145,NOT_NAMED,SP,,
694366,2020-04-02 12:00:00,,2020091S10145,NOT_NAMED,SP,,
694367,2020-04-02 15:00:00,,2020091S10145,NOT_NAMED,SP,,
694368,2020-04-02 18:00:00,,2020091S10145,NOT_NAMED,SP,,
694369,2020-04-02 21:00:00,,2020091S10145,NOT_NAMED,SP,,
694370,2020-04-03 00:00:00,,2020091S10145,NOT_NAMED,SP,,
694371,2020-04-01 00:00:00,20.0,2020092S09155,HAROLD,SP,-9.6,155.0
694372,2020-04-01 03:00:00,20.0,2020092S09155,HAROLD,SP,-9.71001,155.095
694373,2020-04-01 06:00:00,20.0,2020092S09155,HAROLD,SP,-9.7,155.2
694374,2020-04-01 09:00:00,22.0,2020092S09155,HAROLD,SP,-9.50748,155.328
694375,2020-04-01 12:00:00,25.0,2020092S09155,HAROLD,SP,-9.3,155.5
694376,2020-04-01 15:00:00,25.0,2020092S09155,HAROLD,SP,-9.25501,155.735
694377,2020-04-01 18:00:00,25.0,2020092S09155,HAROLD,SP,-9.3,156.0
694378,2020-04-01 21:00:00,25.0,2020092S09155,HAROLD,SP,-9.37745,156.235
694379,2020-04-02 00:00:00,25.0,2020092S09155,HAROLD,SP,-9.5,156.5
694380,2020-04-02 03:00:00,27.0,2020092S09155,HAROLD,SP,-9.66496,156.82
694381,2020-04-02 06:00:00,30.0,2020092S09155,HAROLD,SP,-9.8,157.2
694382,2020-04-02 09:00:00,30.0,2020092S09155,HAROLD,SP,-9.75464,157.568
694383,2020-04-02 12:00:00,30.0,2020092S09155,HAROLD,SP,-9.8,158.1
694384,2020-04-02 15:00:00,32.0,2020092S09155,HAROLD,SP,-10.2206,158.984
694385,2020-04-02 18:00:00,35.0,2020092S09155,HAROLD,SP,-10.7,159.9
694386,2020-04-02 21:00:00,37.0,2020092S09155,HAROLD,SP,-10.9146,160.518
694387,2020-04-03 00:00:00,40.0,2020092S09155,HAROLD,SP,-11.1,161.0
694388,2020-04-03 03:00:00,45.0,2020092S09155,HAROLD,SP,-11.4124,161.465
694389,2020-04-03 06:00:00,50.0,2020092S09155,HAROLD,SP,-11.8,161.9
694390,2020-04-03 09:00:00,55.0,2020092S09155,HAROLD,SP,-12.2349,162.35
694391,2020-04-03 12:00:00,60.0,2020092S09155,HAROLD,SP,-12.7,162.8
694392,2020-04-03 15:00:00,65.0,2020092S09155,HAROLD,SP,-13.195,163.28
694393,2020-04-03 18:00:00,70.0,2020092S09155,HAROLD,SP,-13.6,163.7
694394,2020-04-03 21:00:00,80.0,2020092S09155,HAROLD,SP,-13.7873,163.973
694395,2020-04-04 00:00:00,90.0,2020092S09155,HAROLD,SP,-13.9,164.2
694396,2020-04-04 03:00:00,100.0,2020092S09155,HAROLD,SP,-14.0925,164.5
694397,2020-04-04 06:00:00,110.0,2020092S09155,HAROLD,SP,-14.3,164.8
694398,2020-04-04 09:00:00,112.0,2020092S09155,HAROLD,SP,-14.5,165.087
694399,2020-04-04 12:00:00,115.0,2020092S09155,HAROLD,SP,-14.7,165.3
694400,2020-04-04 15:00:00,107.0,2020092S09155,HAROLD,SP,-14.915,165.388
694401,2020-04-04 18:00:00,100.0,2020092S09155,HAROLD,SP,-15.1,165.4
694402,2020-04-04 21:00:00,97.0,2020092S09155,HAROLD,SP,-15.215,165.408
694403,2020-04-05 00:00:00,95.0,2020092S09155,HAROLD,SP,-15.3,165.4
694404,2020-04-05 03:00:00,100.0,2020092S09155,HAROLD,SP,-15.415,165.378
694405,2020-04-05 06:00:00,105.0,2020092S09155,HAROLD,SP,-15.5,165.4
694406,2020-04-05 09:00:00,112.0,2020092S09155,HAROLD,SP,-15.5225,165.527
694407,2020-04-05 12:00:00,120.0,2020092S09155,HAROLD,SP,-15.5,165.7
694408,2020-04-05 15:00:00,122.0,2020092S09155,HAROLD,SP,-15.4349,165.813
694409,2020-04-05 18:00:00,125.0,2020092S09155,HAROLD,SP,-15.4,166.0
694410,2020-04-05 21:00:00,122.0,2020092S09155,HAROLD,SP,-15.4775,166.347
694411,2020-04-06 00:00:00,120.0,2020092S09155,HAROLD,SP,-15.6,166.8
694412,2020-04-06 03:00:00,132.0,2020092S09155,HAROLD,SP,-15.6925,167.285
694413,2020-04-06 06:00:00,145.0,2020092S09155,HAROLD,SP,-15.8,167.8
694414,2020-04-06 09:00:00,142.0,2020092S09155,HAROLD,SP,-15.9349,168.308
694415,2020-04-06 12:00:00,140.0,2020092S09155,HAROLD,SP,-16.1,168.8
694416,2020-04-06 15:00:00,132.0,2020092S09155,HAROLD,SP,-16.3145,169.212
694417,2020-04-06 18:00:00,125.0,2020092S09155,HAROLD,SP,-16.5,169.7
694418,2020-04-06 21:00:00,120.0,2020092S09155,HAROLD,SP,-16.5426,170.406
694419,2020-04-07 00:00:00,115.0,2020092S09155,HAROLD,SP,-16.6,171.2
694420,2020-04-07 03:00:00,112.0,2020092S09155,HAROLD,SP,-16.8273,171.957
694421,2020-04-07 06:00:00,110.0,2020092S09155,HAROLD,SP,-17.1,172.7
694422,2020-04-07 09:00:00,107.0,2020092S09155,HAROLD,SP,-17.2769,173.386
694423,2020-04-07 12:00:00,105.0,2020092S09155,HAROLD,SP,-17.5,174.1
694424,2020-04-07 15:00:00,105.0,2020092S09155,HAROLD,SP,-17.8771,174.905
694425,2020-04-07 18:00:00,105.0,2020092S09155,HAROLD,SP,-18.3,175.8
694426,2020-04-07 21:00:00,112.0,2020092S09155,HAROLD,SP,-18.6574,176.785
694427,2020-04-08 00:00:00,120.0,2020092S09155,HAROLD,SP,-19.0,177.8
694428,2020-04-08 03:00:00,122.0,2020092S09155,HAROLD,SP,-19.334,178.736
694429,2020-04-08 06:00:00,125.0,2020092S09155,HAROLD,SP,-19.7,179.7
694430,2020-04-08 09:00:00,122.0,2020092S09155,HAROLD,SP,-20.0898,-179.221
694431,2020-04-08 12:00:00,120.0,2020092S09155,HAROLD,SP,-20.6,-178.1
694432,2020-04-08 15:00:00,117.0,2020092S09155,HAROLD,SP,-21.3265,-177.015
694433,2020-04-08 18:00:00,115.0,2020092S09155,HAROLD,SP,-22.1,-175.9
694434,2020-04-08 21:00:00,112.0,2020092S09155,HAROLD,SP,-22.706,-174.75
694435,2020-04-09 00:00:00,110.0,2020092S09155,HAROLD,SP,-23.3,-173.5
694436,2020-04-09 03:00:00,102.0,2020092S09155,HAROLD,SP,-23.9847,-172.087
694437,2020-04-09 06:00:00,95.0,2020092S09155,HAROLD,SP,-24.7,-170.6
694438,2020-04-09 09:00:00,87.0,2020092S09155,HAROLD,SP,-25.3979,-169.17
694439,2020-04-09 12:00:00,80.0,2020092S09155,HAROLD,SP,-26.1,-167.7
694440,2020-04-09 15:00:00,70.0,2020092S09155,HAROLD,SP,-26.7543,-166.112
694441,2020-04-09 18:00:00,60.0,2020092S09155,HAROLD,SP,-27.5,-164.5
694442,2020-04-09 21:00:00,57.0,2020092S09155,HAROLD,SP,-28.4975,-162.958
694443,2020-04-10 00:00:00,55.0,2020092S09155,HAROLD,SP,-29.5,-161.4
694444,2020-04-10 03:00:00,55.0,2020092S09155,HAROLD,SP,-30.1668,-159.8
694445,2020-04-10 06:00:00,55.0,2020092S09155,HAROLD,SP,-30.9,-158.1
694446,2020-04-10 09:00:00,50.0,2020092S09155,HAROLD,SP,-32.1062,-156.208
694447,2020-04-10 12:00:00,45.0,2020092S09155,HAROLD,SP,-33.3,-154.2
694448,2020-04-10 15:00:00,45.0,2020092S09155,HAROLD,SP,-34.0903,-152.193
694449,2020-04-10 18:00:00,45.0,2020092S09155,HAROLD,SP,-34.6,-150.2
694450,2020-04-10 21:00:00,,2020092S09155,HAROLD,SP,,
694451,2020-04-11 00:00:00,,2020092S09155,HAROLD,SP,,
694452,2020-04-01 00:00:00,20.0,2020092S12069,IRONDRO,SI,-12.3,69.4
694453,2020-04-01 03:00:00,20.0,2020092S12069,IRONDRO,SI,-12.1875,69.495
694454,2020-04-01 06:00:00,20.0,2020092S12069,IRONDRO,SI,-12.1,69.6
694455,2020-04-01 09:00:00,22.0,2020092S12069,IRONDRO,SI,-12.0625,69.715
694456,2020-04-01 12:00:00,25.0,2020092S12069,IRONDRO,SI,-12.1,69.8
694457,2020-04-01 15:00:00,27.0,2020092S12069,IRONDRO,SI,-12.2275,69.83
694458,2020-04-01 18:00:00,30.0,2020092S12069,IRONDRO,SI,-12.4,69.8
694459,2020-04-01 21:00:00,32.0,2020092S12069,IRONDRO,SI,-12.535,69.6926
694460,2020-04-02 00:00:00,35.0,2020092S12069,IRONDRO,SI,-12.7,69.6
694461,2020-04-02 03:00:00,40.0,2020092S12069,IRONDRO,SI,-12.9198,69.5528
694462,2020-04-02 06:00:00,45.0,2020092S12069,IRONDRO,SI,-13.2,69.7
694463,2020-04-02 09:00:00,47.0,2020092S12069,IRONDRO,SI,-13.4979,70.1975
694464,2020-04-02 12:00:00,50.0,2020092S12069,IRONDRO,SI,-13.9,70.8
694465,2020-04-02 15:00:00,50.0,2020092S12069,IRONDRO,SI,-14.4623,71.2226
694466,2020-04-02 18:00:00,50.0,2020092S12069,IRONDRO,SI,-15.1,71.6
694467,2020-04-02 21:00:00,52.0,2020092S12069,IRONDRO,SI,-15.6999,72.0002
694468,2020-04-03 00:00:00,55.0,2020092S12069,IRONDRO,SI,-16.3,72.4
694469,2020-04-03 03:00:00,57.0,2020092S12069,IRONDRO,SI,-16.9073,72.7853
694470,2020-04-03 06:00:00,60.0,2020092S12069,IRONDRO,SI,-17.5,73.2
694471,2020-04-03 09:00:00,62.0,2020092S12069,IRONDRO,SI,-18.0648,73.6629
694472,2020-04-03 12:00:00,65.0,2020092S12069,IRONDRO,SI,-18.6,74.2
694473,2020-04-03 15:00:00,72.0,2020092S12069,IRONDRO,SI,-19.1001,74.8353
694474,2020-04-03 18:00:00,80.0,2020092S12069,IRONDRO,SI,-19.6,75.5
694475,2020-04-03 21:00:00,87.0,2020092S12069,IRONDRO,SI,-20.1571,76.0929
694476,2020-04-04 00:00:00,95.0,2020092S12069,IRONDRO,SI,-20.7,76.7
694477,2020-04-04 03:00:00,100.0,2020092S12069,IRONDRO,SI,-21.1649,77.3855
694478,2020-04-04 06:00:00,105.0,2020092S12069,IRONDRO,SI,-21.6,78.1
694479,2020-04-04 09:00:00,105.0,2020092S12069,IRONDRO,SI,-22.072,78.7852
694480,2020-04-04 12:00:00,105.0,2020092S12069,IRONDRO,SI,-22.5,79.5
694481,2020-04-04 15:00:00,102.0,2020092S12069,IRONDRO,SI,-22.8068,80.2562
694482,2020-04-04 18:00:00,100.0,2020092S12069,IRONDRO,SI,-23.1,81.1
694483,2020-04-04 21:00:00,95.0,2020092S12069,IRONDRO,SI,-23.5158,82.1215
694484,2020-04-05 00:00:00,90.0,2020092S12069,IRONDRO,SI,-23.9,83.1
694485,2020-04-05 03:00:00,85.0,2020092S12069,IRONDRO,SI,-24.1284,83.7662
694486,2020-04-05 06:00:00,80.0,2020092S12069,IRONDRO,SI,-24.3,84.4
694487,2020-04-05 09:00:00,72.0,2020092S12069,IRONDRO,SI,-24.4632,85.3006
694488,2020-04-05 12:00:00,65.0,2020092S12069,IRONDRO,SI,-24.7,86.2
694489,2020-04-05 15:00:00,57.0,2020092S12069,IRONDRO,SI,-25.1419,86.9094
694490,2020-04-05 18:00:00,50.0,2020092S12069,IRONDRO,SI,-25.6,87.5
694491,2020-04-05 21:00:00,47.0,2020092S12069,IRONDRO,SI,-25.8864,87.971
694492,2020-04-06 00:00:00,45.0,2020092S12069,IRONDRO,SI,-26.1,88.5
694493,2020-04-06 03:00:00,42.0,2020092S12069,IRONDRO,SI,-26.3074,89.2753
694494,2020-04-06 06:00:00,40.0,2020092S12069,IRONDRO,SI,-26.5,90.2
694495,2020-04-06 09:00:00,37.0,2020092S12069,IRONDRO,SI,-26.6477,91.2014
694496,2020-04-06 12:00:00,35.0,2020092S12069,IRONDRO,SI,-26.9,92.2
694497,2020-04-06 15:00:00,32.0,2020092S12069,IRONDRO,SI,-27.373,93.0214
694498,2020-04-06 18:00:00,30.0,2020092S12069,IRONDRO,SI,-28.0,93.9
694499,2020-04-06 21:00:00,30.0,2020092S12069,IRONDRO,SI,-28.691,95.0183
694500,2020-04-07 00:00:00,30.0,2020092S12069,IRONDRO,SI,-29.4,96.3
694501,2020-04-13 06:00:00,,2020104S12091,JERUTO,SI,,
694502,2020-04-13 09:00:00,,2020104S12091,JERUTO,SI,,
694503,2020-04-13 12:00:00,,2020104S12091,JERUTO,SI,,
694504,2020-04-13 15:00:00,,2020104S12091,JERUTO,SI,,
694505,2020-04-13 18:00:00,25.0,2020104S12091,JERUTO,SI,-12.8,89.4
694506,2020-04-13 21:00:00,25.0,2020104S12091,JERUTO,SI,-12.9904,88.8527
694507,2020-04-14 00:00:00,25.0,2020104S12091,JERUTO,SI,-13.2,88.4
694508,2020-04-14 03:00:00,25.0,2020104S12091,JERUTO,SI,-13.4422,88.0923
694509,2020-04-14 06:00:00,25.0,2020104S12091,JERUTO,SI,-13.7,87.8
694510,2020-04-14 09:00:00,30.0,2020104S12091,JERUTO,SI,-13.9502,87.3426
694511,2020-04-14 12:00:00,35.0,2020104S12091,JERUTO,SI,-14.2,86.9
694512,2020-04-14 15:00:00,37.0,2020104S12091,JERUTO,SI,-14.4347,86.6646
694513,2020-04-14 18:00:00,40.0,2020104S12091,JERUTO,SI,-14.7,86.4
694514,2020-04-14 21:00:00,40.0,2020104S12091,JERUTO,SI,-15.0577,85.8878
694515,2020-04-15 00:00:00,40.0,2020104S12091,JERUTO,SI,-15.4,85.3
694516,2020-04-15 03:00:00,40.0,2020104S12091,JERUTO,SI,-15.6376,84.7325
694517,2020-04-15 06:00:00,40.0,2020104S12091,JERUTO,SI,-15.8,84.3
694518,2020-04-15 09:00:00,37.0,2020104S12091,JERUTO,SI,-15.9147,84.1698
694519,2020-04-15 12:00:00,35.0,2020104S12091,JERUTO,SI,-16.0,84.1
694520,2020-04-15 15:00:00,35.0,2020104S12091,JERUTO,SI,-16.0698,83.8672
694521,2020-04-15 18:00:00,35.0,2020104S12091,JERUTO,SI,-16.2,83.5
694522,2020-04-15 21:00:00,32.0,2020104S12091,JERUTO,SI,-16.493,82.9281
694523,2020-04-16 00:00:00,30.0,2020104S12091,JERUTO,SI,-16.8,82.4
694524,2020-04-16 03:00:00,30.0,2020104S12091,JERUTO,SI,-16.9643,82.2719
694525,2020-04-16 06:00:00,30.0,2020104S12091,JERUTO,SI,-17.1,82.1
694526,2020-04-16 09:00:00,30.0,2020104S12091,JERUTO,SI,-17.3533,81.4308
694527,2020-04-16 12:00:00,30.0,2020104S12091,JERUTO,SI,-17.5,80.7
694528,2020-04-16 15:00:00,30.0,2020104S12091,JERUTO,SI,-17.2847,80.2594
694529,2020-04-16 18:00:00,30.0,2020104S12091,JERUTO,SI,-17.1,80.0
694530,2020-04-16 21:00:00,30.0,2020104S12091,JERUTO,SI,-17.3472,79.915
694531,2020-04-17 00:00:00,30.0,2020104S12091,JERUTO,SI,-17.7,79.8
694532,2020-04-17 03:00:00,30.0,2020104S12091,JERUTO,SI,-17.9255,79.3428
694533,2020-04-17 06:00:00,30.0,2020104S12091,JERUTO,SI,-18.0,78.9
694534,2020-04-17 09:00:00,30.0,2020104S12091,JERUTO,SI,-17.9048,78.7748
694535,2020-04-17 12:00:00,30.0,2020104S12091,JERUTO,SI,-17.6,78.8
694536,2020-04-17 15:00:00,30.0,2020104S12091,JERUTO,SI,-17.1026,78.8501
694537,2020-04-17 18:00:00,30.0,2020104S12091,JERUTO,SI,-16.5,78.9
694538,2020-04-17 21:00:00,,2020104S12091,JERUTO,SI,,
694539,2020-04-18 00:00:00,,2020104S12091,JERUTO,SI,,
694540,2020-04-18 03:00:00,,2020104S12091,JERUTO,SI,,
694541,2020-04-18 06:00:00,,2020104S12091,JERUTO,SI,,
694542,2020-04-25 06:00:00,30.0,2020116N14245,NOT_NAMED,EP,13.5,-115.5
694543,2020-04-25 09:00:00,30.0,2020116N14245,NOT_NAMED,EP,13.64,-115.74
694544,2020-04-25 12:00:00,30.0,2020116N14245,NOT_NAMED,EP,13.8,-116.0
694545,2020-04-25 15:00:00,30.0,2020116N14245,NOT_NAMED,EP,13.9925,-116.293
694546,2020-04-25 18:00:00,30.0,2020116N14245,NOT_NAMED,EP,14.2,-116.6
694547,2020-04-25 21:00:00,30.0,2020116N14245,NOT_NAMED,EP,14.4,-116.9
694548,2020-04-26 00:00:00,30.0,2020116N14245,NOT_NAMED,EP,14.6,-117.2
694549,2020-04-26 03:00:00,30.0,2020116N14245,NOT_NAMED,EP,14.7924,-117.493
694550,2020-04-26 06:00:00,30.0,2020116N14245,NOT_NAMED,EP,15.0,-117.8
694551,2020-04-26 09:00:00,27.0,2020116N14245,NOT_NAMED,EP,15.2425,-118.15
694552,2020-04-26 12:00:00,25.0,2020116N14245,NOT_NAMED,EP,15.5,-118.5
694553,2020-04-26 15:00:00,25.0,2020116N14245,NOT_NAMED,EP,15.7574,-118.793
694554,2020-04-26 18:00:00,25.0,2020116N14245,NOT_NAMED,EP,16.0,-119.1
694555,2020-04-26 21:00:00,25.0,2020116N14245,NOT_NAMED,EP,16.2225,-119.478
694556,2020-04-27 00:00:00,25.0,2020116N14245,NOT_NAMED,EP,16.4,-119.9
694557,2020-04-27 03:00:00,25.0,2020116N14245,NOT_NAMED,EP,16.5149,-120.335
694558,2020-04-27 06:00:00,25.0,2020116N14245,NOT_NAMED,EP,16.6,-120.8
694559,2020-04-27 09:00:00,25.0,2020116N14245,NOT_NAMED,EP,16.6953,-121.292
694560,2020-04-27 12:00:00,25.0,2020116N14245,NOT_NAMED,EP,16.8,-121.8
694561,2020-05-08 06:00:00,15.0,2020129N07134,VONGFONG,WP,7.2,133.9
694562,2020-05-08 09:00:00,15.0,2020129N07134,VONGFONG,WP,7.24249,133.943
694563,2020-05-08 12:00:00,15.0,2020129N07134,VONGFONG,WP,7.2,133.9
694564,2020-05-08 15:00:00,15.0,2020129N07134,VONGFONG,WP,7.02253,133.722
694565,2020-05-08 18:00:00,15.0,2020129N07134,VONGFONG,WP,6.8,133.5
694566,2020-05-08 21:00:00,15.0,2020129N07134,VONGFONG,WP,6.61998,133.35
694567,2020-05-09 00:00:00,15.0,2020129N07134,VONGFONG,WP,6.5,133.2
694568,2020-05-09 03:00:00,15.0,2020129N07134,VONGFONG,WP,6.455,133.008
694569,2020-05-09 06:00:00,15.0,2020129N07134,VONGFONG,WP,6.5,132.8
694570,2020-05-09 09:00:00,15.0,2020129N07134,VONGFONG,WP,6.63499,132.6
694571,2020-05-09 12:00:00,15.0,2020129N07134,VONGFONG,WP,6.8,132.4
694572,2020-05-09 15:00:00,17.0,2020129N07134,VONGFONG,WP,6.89998,132.207
694573,2020-05-09 18:00:00,20.0,2020129N07134,VONGFONG,WP,7.0,132.0
694574,2020-05-09 21:00:00,20.0,2020129N07134,VONGFONG,WP,7.13497,131.772
694575,2020-05-10 00:00:00,20.0,2020129N07134,VONGFONG,WP,7.3,131.5
694576,2020-05-10 03:00:00,20.0,2020129N07134,VONGFONG,WP,7.50005,131.143
694577,2020-05-10 06:00:00,20.0,2020129N07134,VONGFONG,WP,7.7,130.8
694578,2020-05-10 09:00:00,20.0,2020129N07134,VONGFONG,WP,7.86496,130.57
694579,2020-05-10 12:00:00,20.0,2020129N07134,VONGFONG,WP,8.0,130.4
694580,2020-05-10 15:00:00,20.0,2020129N07134,VONGFONG,WP,8.09999,130.242
694581,2020-05-10 18:00:00,20.0,2020129N07134,VONGFONG,WP,8.2,130.1
694582,2020-05-10 21:00:00,20.0,2020129N07134,VONGFONG,WP,8.34249,129.95
694583,2020-05-11 00:00:00,20.0,2020129N07134,VONGFONG,WP,8.5,129.8
694584,2020-05-11 03:00:00,20.0,2020129N07134,VONGFONG,WP,8.64998,129.657
694585,2020-05-11 06:00:00,20.0,2020129N07134,VONGFONG,WP,8.8,129.5
694586,2020-05-11 09:00:00,20.0,2020129N07134,VONGFONG,WP,8.93502,129.292
694587,2020-05-11 12:00:00,20.0,2020129N07134,VONGFONG,WP,9.1,129.1
694588,2020-05-11 15:00:00,22.0,2020129N07134,VONGFONG,WP,9.31999,128.955
694589,2020-05-11 18:00:00,25.0,2020129N07134,VONGFONG,WP,9.6,128.9
694590,2020-05-11 21:00:00,27.0,2020129N07134,VONGFONG,WP,9.94246,128.94
694591,2020-05-12 00:00:00,30.0,2020129N07134,VONGFONG,WP,10.3,129.1
694592,2020-05-12 03:00:00,30.0,2020129N07134,VONGFONG,WP,10.6151,129.415
694593,2020-05-12 06:00:00,30.0,2020129N07134,VONGFONG,WP,10.9,129.7
694594,2020-05-12 09:00:00,32.0,2020129N07134,VONGFONG,WP,11.1724,129.783
694595,2020-05-12 12:00:00,35.0,2020129N07134,VONGFONG,WP,11.4,129.7
694596,2020-05-12 15:00:00,42.0,2020129N07134,VONGFONG,WP,11.5726,129.473
694597,2020-05-12 18:00:00,50.0,2020129N07134,VONGFONG,WP,11.7,129.2
694598,2020-05-12 21:00:00,55.0,2020129N07134,VONGFONG,WP,11.8149,129.042
694599,2020-05-13 00:00:00,60.0,2020129N07134,VONGFONG,WP,11.9,128.9
694600,2020-05-13 03:00:00,62.0,2020129N07134,VONGFONG,WP,11.9575,128.722
694601,2020-05-13 06:00:00,65.0,2020129N07134,VONGFONG,WP,12.0,128.5
694602,2020-05-13 09:00:00,77.0,2020129N07134,VONGFONG,WP,12.0574,128.238
694603,2020-05-13 12:00:00,90.0,2020129N07134,VONGFONG,WP,12.1,127.9
694604,2020-05-13 15:00:00,95.0,2020129N07134,VONGFONG,WP,12.1076,127.465
694605,2020-05-13 18:00:00,100.0,2020129N07134,VONGFONG,WP,12.1,127.0
694606,2020-05-13 21:00:00,97.0,2020129N07134,VONGFONG,WP,12.0924,126.6
694607,2020-05-14 00:00:00,95.0,2020129N07134,VONGFONG,WP,12.1,126.2
694608,2020-05-14 03:00:00,97.0,2020129N07134,VONGFONG,WP,12.1425,125.743
694609,2020-05-14 06:00:00,100.0,2020129N07134,VONGFONG,WP,12.2,125.3
694610,2020-05-14 09:00:00,92.0,2020129N07134,VONGFONG,WP,12.2423,124.957
694611,2020-05-14 12:00:00,85.0,2020129N07134,VONGFONG,WP,12.3,124.6
694612,2020-05-14 15:00:00,75.0,2020129N07134,VONGFONG,WP,12.3476,124.115
694613,2020-05-14 18:00:00,65.0,2020129N07134,VONGFONG,WP,12.5,123.6
694614,2020-05-14 21:00:00,65.0,2020129N07134,VONGFONG,WP,12.8625,123.128
694615,2020-05-15 00:00:00,65.0,2020129N07134,VONGFONG,WP,13.3,122.7
694616,2020-05-15 03:00:00,62.0,2020129N07134,VONGFONG,WP,13.6199,122.32
694617,2020-05-15 06:00:00,60.0,2020129N07134,VONGFONG,WP,14.0,122.0
694618,2020-05-15 09:00:00,57.0,2020129N07134,VONGFONG,WP,14.5774,121.728
694619,2020-05-15 12:00:00,55.0,2020129N07134,VONGFONG,WP,15.2,121.5
694620,2020-05-15 15:00:00,47.0,2020129N07134,VONGFONG,WP,15.6548,121.344
694621,2020-05-15 18:00:00,40.0,2020129N07134,VONGFONG,WP,16.2,121.1
694622,2020-05-15 21:00:00,40.0,2020129N07134,VONGFONG,WP,17.1231,120.522
694623,2020-05-16 00:00:00,40.0,2020129N07134,VONGFONG,WP,18.0,120.0
694624,2020-05-16 03:00:00,32.0,2020129N07134,VONGFONG,WP,18.4472,119.894
694625,2020-05-16 06:00:00,25.0,2020129N07134,VONGFONG,WP,18.7,120.0
694626,2020-05-16 09:00:00,22.0,2020129N07134,VONGFONG,WP,18.92,120.135
694627,2020-05-16 12:00:00,20.0,2020129N07134,VONGFONG,WP,19.2,120.3
694628,2020-05-16 15:00:00,20.0,2020129N07134,VONGFONG,WP,19.765,120.445
694629,2020-05-16 18:00:00,20.0,2020129N07134,VONGFONG,WP,20.3,120.5
694630,2020-05-16 21:00:00,17.0,2020129N07134,VONGFONG,WP,20.4875,120.328
694631,2020-05-17 00:00:00,15.0,2020129N07134,VONGFONG,WP,20.6,120.2
694632,2020-05-17 03:00:00,15.0,2020129N07134,VONGFONG,WP,20.8502,120.357
694633,2020-05-17 06:00:00,15.0,2020129N07134,VONGFONG,WP,21.2,120.7
694634,2020-05-17 09:00:00,,2020129N07134,VONGFONG,WP,,
694635,2020-05-17 12:00:00,,2020129N07134,VONGFONG,WP,,
694636,2020-05-17 15:00:00,,2020129N07134,VONGFONG,WP,,
694637,2020-05-17 18:00:00,,2020129N07134,VONGFONG,WP,,
694638,2020-05-17 21:00:00,,2020129N07134,VONGFONG,WP,,
694639,2020-05-18 00:00:00,,2020129N07134,VONGFONG,WP,,
694640,2020-05-18 03:00:00,,2020129N07134,VONGFONG,WP,,
694641,2020-05-18 06:00:00,,2020129N07134,VONGFONG,WP,,
694642,2020-05-15 06:00:00,20.0,2020136N10088,AMPHAN,NI,9.5,87.5
694643,2020-05-15 09:00:00,25.0,2020136N10088,AMPHAN,NI,9.50504,87.2425
694644,2020-05-15 12:00:00,30.0,2020136N10088,AMPHAN,NI,9.5,87.0
694645,2020-05-15 15:00:00,30.0,2020136N10088,AMPHAN,NI,9.48499,86.785
694646,2020-05-15 18:00:00,30.0,2020136N10088,AMPHAN,NI,9.5,86.6
694647,2020-05-15 21:00:00,32.0,2020136N10088,AMPHAN,NI,9.58497,86.45
694648,2020-05-16 00:00:00,35.0,2020136N10088,AMPHAN,NI,9.7,86.3
694649,2020-05-16 03:00:00,37.0,2020136N10088,AMPHAN,NI,9.78504,86.07
694650,2020-05-16 06:00:00,40.0,2020136N10088,AMPHAN,NI,9.9,85.9
694651,2020-05-16 09:00:00,45.0,2020136N10088,AMPHAN,NI,10.085,85.9125
694652,2020-05-16 12:00:00,50.0,2020136N10088,AMPHAN,NI,10.3,86.0
